code_name,barrier,Ir_Partial charge,Ir_Atom SASA,Ir_Buried volume,Ir_Atom H bond H2O,Ir_Fukui+,Ir_Fukui-,Ir_Atom electrophilicity,Ir_Fukui_rad,Ir_Fukui dual,Ir_Atom dipole moment,Ir_Coord. numbers,Ir_Atom Polarizability,Ir_Atom FOD,Ir_Atom dispersion,Ir_Pyramidalization,Ir_Pyramidaliz. volume,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Polarizability,Total FOD,Hardness,Softness,Dispersion area,Dispersion volume,Chem. potential,Electrophilicity,Electrofugality,Nucleofugality,S0-T1 gap
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,14.9,0.047,9.3299,71.17,0,0.207,0.159,0.0566,0.183,0.048,0.929,3.421,32.052,0.1891,34.1706,0.0005,0.1438,8.5802,-7.5321,1.0482,6.696,-1.6975,4.2044,439.5278,-15.47,-2.59,-7.2245,180.4036,0.3434,8.3935,0.1191,316.1324,316.1433,-2.4992,0.3721,7.0681,2.0696,72.02
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,16.4,0.2046,5.8701,70.757,0,0.062,0.17,0.0402,0.1165,-0.108,0.6069,3.398,32.0145,0.3832,32.8898,0.0137,1.2139,6.4121,-6.4213,-0.0093,6.1406,-0.4559,6.2902,451.279,-23.5633,-4.23,-7.562,182.9594,0.8517,6.5965,0.1516,315.2188,308.6749,-2.8423,0.6124,6.753,1.0683,51.42
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,5.4,-0.2165,3.5609,75.952,0,0.0305,0.137,0.0284,0.0839,-0.1066,0.0696,3.7832,32.5659,0.3304,40.4347,0.0166,1.2602,8.2886,-7.8975,0.3911,6.0715,-0.0423,1.3074,654.6643,-8.9589,-1.7301,-7.3948,349.8228,0.8044,6.1137,0.1636,513.5315,534.225,-3.0146,0.7433,6.8147,0.7855,56.0258
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,6,-0.0391,9.2898,70.5,0,0.044,0.172,0.0321,0.108,-0.128,0.8559,3.5885,32.2725,0.3116,33.6293,0.0211,2.8946,7.9069,-6.6589,1.2479,6.1397,-0.792,4.3877,453.3679,-29.5699,-5.69,-7.3285,181.7986,0.7329,6.9318,0.1443,327.0657,314.9077,-2.6738,0.5157,6.6554,1.3077,49.1
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1,21,0.2583,15.1269,66.1188,0,0.0466,0.1507,0.042,0.0991,-0.1041,0.6313,3.5039,31.9897,0.3799,30.8407,0.05,1.438,5.9553,-6.8532,-0.8979,7.0107,0.8485,5.4648,446.7276,-17.0793,-2.6972,-8.5937,170.9965,1.0041,6.1622,0.1623,295.6654,282.6321,-3.9296,1.253,8.2637,0.4045,44.0012
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,15,0.1865,3.5249,71.7035,0,0.0512,0.1155,0.0366,0.0832,-0.0642,0.7196,3.5728,32.301,0.402,34.9197,0.0454,1.2343,5.901,-6.5782,-0.6772,5.9845,0.3499,8.3903,502.7534,-25.2679,-4.0449,-8.0347,217.3138,1.1171,5.6346,0.1775,357.6248,347.647,-3.1672,0.8903,6.8748,0.5403,40.6334
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,7.9,-0.0697,9.1609,71.9258,0,0.1987,0.1693,0.0344,0.1836,0.0293,0.755,3.4607,32.4361,0.2418,34.6051,0.0002,0.2506,8.1042,-6.6562,1.4481,5.285,-2.4328,5.3798,466.9956,-10.6002,-1.679,-6.0489,197.4896,0.4407,7.7177,0.1296,350.3249,346.8463,-1.4261,0.1318,5.4167,2.5645,65.5796
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,18.7,0.2114,7.3883,70.344,0,0.0579,0.1755,0.0426,0.117,-0.1176,0.6581,3.3876,32.0002,0.3281,32.351,0.0218,1.48,6.6534,-6.8092,-0.1557,6.6664,-0.1409,3.6778,445.5349,-16.2648,-2.3703,-7.9692,178.5146,0.7562,6.8073,0.1469,309.4914,304.9627,-3.2627,0.7819,7.4483,0.9229,56.4038
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,12.6,0.0135,3.5449,72.6871,0,0.0627,0.1591,0.0313,0.1108,-0.0965,0.7918,3.5691,32.2856,0.2638,36.3018,0.02,2.24,8.004,-6.8752,1.1288,5.8312,-1.1905,8.104,537.2646,-22.398,-2.841,-7.1815,228.3295,0.5733,7.0217,0.1424,405.9141,404.4773,-2.3203,0.3834,6.2145,1.5739,63.5773
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,12.8,0.0978,6.6599,68.9,0,0.022,0.133,0.0248,0.078,-0.111,0.5275,3.511,31.93,0.3799,32.2487,0.0086,0.1047,6.153,-6.002,0.151,6.2071,-0.0805,3.295,438.4404,-22.88,-4.01,-7.6504,173.6321,0.9275,6.2876,0.159,299.9674,285.7321,-3.0633,0.7462,6.9533,0.8267,51.43
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,13.8,0.1166,12.6799,67.63,0,0.036,0.126,0.0299,0.081,-0.09,0.52,3.513,31.879,0.4084,31.3548,0.0085,0.1189,5.3443,-5.9117,-0.5674,6.2585,0.1084,6.1562,424.2913,-29.5,-5.26,-7.8629,172.8566,1.0425,6.1501,0.1626,283.8294,272.0441,-3.1834,0.8239,7.0824,0.7155,43.9
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,15.9,0.1577,4.276,71.5865,0,0.052,0.1158,0.0363,0.084,-0.0638,0.6871,3.5722,32.3492,0.417,35.0729,0.0463,1.2501,5.7709,-6.3921,-0.6212,5.7377,0.2449,9.9459,538.971,-23.8886,-2.182,-7.8416,229.1604,1.129,5.4928,0.182,384.8447,371.5219,-2.9913,0.8145,6.5522,0.5696,39.4444
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,11.2,-0.0344,4.7334,72.0611,0,0.1271,0.1319,0.0431,0.1292,-0.0048,0.5545,3.6395,32.3854,0.2603,37.6622,0.006,1.3885,7.733,-6.7602,0.9727,5.7426,-1.1326,6.8961,517.1503,-22.1401,-3.985,-6.9555,227.9387,0.5856,6.8753,0.1454,387.0561,376.59,-2.305,0.3864,6.1291,1.519,59.2957
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,3.2,-0.2547,12.292,70.0827,0,0.2049,0.1641,0.0627,0.1841,0.0408,0.1324,3.783,32.4433,0.258,35.9723,0.0027,0.1633,7.7352,-7.3892,0.3459,6.0594,-1.2531,6.603,458.8731,-18.898,-3.9286,-6.9101,199.8616,0.4964,7.3125,0.1368,344.7358,334.9809,-2.4032,0.3949,6.4543,1.648,58.1677
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,18.6,0.1011,0.3083,76.1221,0,0.0589,0.164,0.0254,0.1118,-0.105,0.4801,3.5806,32.7546,0.3123,38.797,0.0219,0.9196,8.3737,-6.2027,2.1709,5.2127,-1.658,7.4126,554.0975,-24.1624,-2.7773,-6.2336,229.0221,0.6666,6.8707,0.1456,405.8535,388.4997,-1.7774,0.2299,5.4427,1.8879,61.0673
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,14.4,0.0546,15.2655,67.3222,0,0.1195,0.133,0.0496,0.126,-0.0136,0.8461,3.5606,32.191,0.2108,33.0347,0.0064,1.2875,8.3501,-7.0575,1.2926,6.3505,-0.6892,4.3509,462.4609,-17.2178,-3.3244,-7.5538,195.7243,0.5248,7.0397,0.1421,330.5117,317.9918,-2.8307,0.5691,6.9197,1.2583,62.9681
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,14,0.1082,0.1974,76.3826,0,0.0569,0.1659,0.0245,0.1114,-0.109,0.4874,3.585,32.7347,0.3041,39.286,0.012,0.5689,8.4257,-6.2318,2.1939,5.2097,-1.7303,6.8395,555.8434,-23.6594,-2.598,-6.2107,229.8296,0.6426,6.9401,0.1441,416.2549,398.9927,-1.7397,0.2181,5.4278,1.9484,61.7434
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5.2,-0.2612,11.2552,70.7141,0,0.1787,0.159,0.0541,0.1689,0.0198,0.1242,3.789,32.6008,0.2512,35.8207,0.0003,0.2306,8.3174,-7.5041,0.8133,5.8066,-1.3206,8.6414,481.1666,-18.181,-2.22,-6.6911,207.591,0.4876,7.1272,0.1403,364.665,353.1592,-2.243,0.353,6.1596,1.6735,58.5685
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,18.1,0.2299,9.5061,69.9374,0,0.0696,0.1175,0.0485,0.0935,-0.0479,0.5802,3.3994,31.9342,0.3301,32.3627,0.0513,1.8729,6.0815,-7.1556,-1.0741,6.6538,0.6891,6.2413,455.81,-15.2274,-1.5995,-8.6609,188.9446,1.0132,5.9647,0.1677,316.1492,313.162,-3.6714,1.13,7.7837,0.4409,42.8195
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-sh_1_smi1_1_s_1,8.7,-0.1083,14.0714,68.6356,0,0.0933,0.1377,0.0373,0.1156,-0.0444,0.7117,3.6111,32.2061,0.2341,33.1042,0.0206,0.3721,7.9602,-6.5471,1.4131,6.0692,-1.1057,4.5645,423.8734,-14.6803,-3.3779,-7.2032,182.3866,0.5929,7.1749,0.1394,297.3518,293.9245,-2.4817,0.4292,6.4984,1.5349,61.4743
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,4.6,-0.2106,8.1699,72.44,0,0.069,0.159,0.0302,0.114,-0.09,0.3805,3.812,32.477,0.2318,36.5464,0.0022,0.0566,8.1929,-7.22,0.9729,5.8453,-1.4602,7.5485,496.7697,-29.15,-3.44,-6.9431,212.7341,0.5432,7.3055,0.1369,379.5162,366.4653,-2.1925,0.329,6.1743,1.7892,55.39
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_bromide_1_smi1_1_s_1,10.7,0.0193,14.4436,67.3666,0,0.0293,0.1613,0.0256,0.0953,-0.132,0.214,3.4747,32.1594,0.335,31.8846,0.0132,0.2531,6.9649,-5.2394,1.7255,5.6447,-0.952,5.5257,457.7554,-22.837,-4.1466,-6.9265,178.3941,0.8144,6.5967,0.1516,311.7473,297.6815,-2.3464,0.4173,6.062,1.3693,57.6919
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,11.3,0.077,13.3445,69.455,0,0.109,0.1485,0.0391,0.1285,-0.0395,0.6249,3.3295,31.8235,0.2385,31.0711,0.0078,0.1389,7.4595,-6.1444,1.3151,6.4924,-1.4246,3.0546,396.3751,-18.89,-2.95,-7.2155,158.8897,0.4932,7.917,0.1263,269.756,269.419,-2.5339,0.4055,6.8979,1.8301,69.54
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,12.3,0.0375,1.8579,73.9904,0,0.0355,0.122,0.0283,0.0785,-0.0865,0.5902,3.626,32.3036,0.4176,36.0755,0.0106,0.1463,5.6327,-6.2029,-0.5702,5.728,-0.0236,6.4086,475.5809,-21.7304,-3.7399,-7.6556,204.8142,1.1764,5.7516,0.1738,343.9726,336.8577,-2.8522,0.7074,6.4354,0.731,38.6152
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,9.4,0.1332,9.7426,68.7764,0,0.0414,0.1785,0.0373,0.11,-0.1371,0.6421,3.4497,32.2478,0.328,30.8943,0.0279,1.1539,7.865,-6.5013,1.3637,6.6917,-0.0849,2.6953,427.0724,-17.1918,-3.2155,-7.7795,154.3303,0.8685,6.7766,0.1476,285.9269,272.3687,-3.3034,0.8052,7.4969,0.8901,44.0432
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,10.4,0.0472,9.7384,68.5752,0,0.031,0.1535,0.0279,0.092,-0.1226,0.2252,3.481,32.073,0.3324,32.1758,0.0147,0.2394,7.158,-5.7804,1.3777,6.196,-0.5291,4.3684,427.5014,-20.681,-5.03,-7.4512,162.8755,0.8443,6.7251,0.1487,290.2399,277.6397,-2.8334,0.5969,6.7929,1.126,55.2215
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,6.3,-0.0794,0.0258,78.7352,0,0.1142,0.1572,0.0309,0.1357,-0.0429,0.2072,3.7277,32.8376,0.308,42.3518,0.0084,1.6646,7.8482,-6.977,0.8712,5.2427,-1.8738,4.2155,538.7365,-13.5505,-2.786,-6.2164,245.2234,0.6218,7.1165,0.1405,419.6428,427.5462,-1.6844,0.1994,5.442,2.0731,57.4658
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_dft-sh_1_smi1_1_s_1,4.5,-0.313,0.3999,79.8251,0,0.0154,0.1098,0.0199,0.0626,-0.0944,0.1882,3.7575,32.3698,0.2846,44.6845,0.0125,0.2136,8.1006,-7.7277,0.373,6.0349,0.1501,2.408,694.6524,-8.7017,-1.4964,-7.5735,385.8617,0.8213,5.8848,0.1699,551.2122,598.6645,-3.0925,0.8126,6.8475,0.6625,56.048
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,13.3,0.1357,7.3099,72.1,0,0.217,0.187,0.0394,0.202,0.03,0.5756,3.14,31.966,0.3529,33.0065,0.0095,0.7143,7.0392,-6.2413,0.7979,5.7449,-2.556,8.6852,459.6095,-22.7,-2.43,-6.3455,180.826,0.5031,8.3009,0.1205,331.7002,332.8506,-1.5945,0.1531,5.898,2.7091,59.33
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,6.6,-0.2464,11.3873,70.949,0,0.1697,0.1498,0.0426,0.1597,0.0199,0.0429,3.785,32.5738,0.2399,36.0219,0,0.4993,8.2958,-7.2474,1.0483,5.3915,-1.6774,5.1527,487.3869,-10.3068,-1.8785,-6.3419,213.1019,0.4599,7.0689,0.1415,372.4046,361.5776,-1.8571,0.2439,5.6355,1.9213,59.0376
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,18.7,0.1708,4.4309,71.1102,0,0.0145,0.1432,0.0242,0.079,-0.1287,1.2072,3.4722,31.8693,0.3592,36.8218,0.0162,1.4721,6.7606,-6.7872,-0.0266,6.3389,0.459,1.7414,650.251,-16.4175,-2.3571,-7.8464,329.5912,0.9253,5.8799,0.1701,483.2735,498.1193,-3.3989,0.9824,7.3213,0.5235,54.8986
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,9.1,-0.3049,16.41,68.7756,0,0.059,0.1008,0.0371,0.0799,-0.0418,0.2394,3.7658,32.3709,0.2844,34.9124,0.0786,1.3074,7.4927,-7.4579,0.0348,6.4672,0.2592,2.8592,456.0755,-6.7722,-1.7506,-8.0542,212.0869,0.7847,6.208,0.1611,324.6471,326.8764,-3.3632,0.9112,7.3784,0.6519,49.9963
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,17.8,0.232,13.0239,66.7086,0,0.0377,0.1647,0.0351,0.1017,-0.127,0.605,3.5173,32.0847,0.4109,31.227,0.0087,1.0603,6.3874,-6.2041,0.1833,6.2233,0.0335,6.8146,458.7824,-24.9046,-4.7266,-7.7176,179.7792,0.9619,6.1898,0.1616,312.7243,296.066,-3.1284,0.7907,7.014,0.7571,48.587
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,15.6,0.1405,4.5332,70.8378,0,0.0524,0.1428,0.0288,0.0973,-0.0905,0.6698,3.5165,32.4932,0.3139,34.4506,0.0102,0.6776,7.8716,-6.1141,1.7575,5.4825,-0.9374,9.4361,528.6606,-23.6792,-2.3889,-7.0544,216.5375,0.762,6.4199,0.1558,377.4876,364.6921,-2.2726,0.4024,5.8849,1.3398,57.4717
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,5.7,-0.2292,7.3489,72.5697,0,0.0939,0.1333,0.0539,0.1135,-0.0394,0.2188,3.7876,32.6598,0.3966,36.8357,0.0211,0.6154,7.1664,-7.5415,-0.3751,6.1775,0.1295,7.3174,516.8922,-18.4071,-3.4035,-7.6732,244.9421,0.8889,6.048,0.1653,383.0088,396.6424,-3.1535,0.8221,6.9996,0.6927,45.6548
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,18.3,0.1644,1.9564,73.9708,0,0.123,0.146,0.0438,0.1344,-0.023,0.7835,3.368,32.2734,0.2356,35.1649,0.0139,1.3844,8.9496,-6.8897,2.06,6.148,-1.2143,4.9717,479.4647,-15.9402,-1.9,-7.1376,203.4989,0.5416,7.3623,0.1359,346.9498,347.591,-2.4669,0.4133,6.5613,1.6276,64.8447
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,16.5,0.1634,10.6599,68.32,0,0.182,0.173,0.0379,0.178,0.009,1.2019,3.274,31.711,0.2166,32.3691,0.0308,0.8445,7.8535,-6.5544,1.2991,5.9799,-2.4209,3.6236,418.3205,-21.58,-4.14,-6.5076,166.8346,0.3939,8.4008,0.119,304.2767,299.2818,-1.7795,0.1885,6.1684,2.6094,66.31
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,17.1,0.0623,6.1847,71.5456,0,0.051,0.1455,0.0268,0.0985,-0.0945,0.6964,3.4815,32.2236,0.2589,33.3693,0.0037,0.0501,7.8683,-6.0338,1.8345,6.0734,-1.3113,1.4358,453.5165,-21.0125,-3.1252,-6.8935,183.6715,0.5597,7.3847,0.1354,318.8432,310.3266,-2.381,0.3839,6.4572,1.6952,66.3237
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,9.4,0.1571,10.7198,69.205,0,0.0415,0.144,0.0355,0.093,-0.1025,0.5338,3.516,32.198,0.4426,31.2065,0.0056,0.1403,5.2069,-5.9747,-0.7678,6.0097,0.2626,7.3751,439.1789,-34.62,-6.65,-7.8805,175.0438,1.2407,5.7471,0.174,291.0584,279.4148,-3.1361,0.8557,6.8654,0.5931,33.445
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,15,-0.0698,16.4468,66.6539,0,0.0438,0.0997,0.0295,0.0717,-0.0559,0.8908,3.5618,32.04,0.3398,32.1809,0.0107,0.1436,7.0205,-6.5056,0.515,6.4065,0.0777,4.8339,449.2018,-21.4443,-4.088,-7.8231,189.9375,0.8353,6.3288,0.158,306.264,298.2006,-3.2421,0.8306,7.2371,0.7529,52.7433
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,13.4,-0.1838,5.2863,72.6475,0,0.0413,0.1112,0.0262,0.076,-0.07,0.3997,3.6998,32.569,0.3692,37.2384,0.0368,0.566,6.9218,-6.2017,0.72,5.4228,-0.4067,7.0155,535.8286,-16.3749,-1.74,-7.1965,237.4225,0.9525,5.8295,0.1716,389.1889,381.8133,-2.5081,0.5395,5.9624,0.9462,46.4661
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,18.2,0.1188,10.2611,68.8366,0,0.0905,0.17,0.0415,0.1299,-0.0795,1.1403,3.4585,31.96,0.2579,33.2595,0.0115,0.2463,8.034,-6.7686,1.2654,6.3595,-1.0495,3.7426,472.3897,-9.9694,-2.6933,-7.4065,198.5332,0.5486,7.409,0.135,345.914,352.4469,-2.655,0.4757,6.8352,1.5252,62.7252
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,10.2,-0.12,3.5392,73.5645,0,0.0051,0.1259,0.0176,0.0654,-0.1208,0.7426,3.5515,32.0936,0.365,38.1495,0.0141,0.161,7.2277,-6.5097,0.7179,5.7782,0.012,4.7589,663.4912,-19.4241,-1.949,-7.2559,340.6428,0.9103,5.7662,0.1734,505.5759,525.9461,-2.8951,0.7268,6.5051,0.7148,56.4208
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-no2_1_smi1_1_s_1,8.8,-0.1705,11.75,71.15,0,0.052,0.117,0.0369,0.0845,-0.065,0.7234,3.9875,32.874,0.2969,34.31,0.1094,1.8324,7.9259,-7.984,-0.058,6.7928,0.3568,3.9947,463.0334,-13.57,-2.37,-8.2421,207.0212,0.7865,6.4359,0.1554,330.3828,327.8961,-3.5748,0.9928,7.7856,0.636,49.0149
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,10,-0.1782,1.9108,79.4582,0,0.0193,0.1065,0.0207,0.0628,-0.0872,0.3703,3.716,32.3615,0.3014,43.8681,0.0288,2.2682,7.9207,-7.5605,0.3602,5.6012,0.0598,8.8687,730.8664,-20.736,-1.7448,-7.4244,415.4712,0.8587,5.5415,0.1805,607.6145,653.6631,-2.8305,0.7229,6.3242,0.6632,55.3413
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,8.4,-0.3164,11.4775,70.6598,0,0.1426,0.1185,0.0359,0.1305,0.0241,0.3966,3.6901,32.2109,0.1805,36.305,0.0002,0.0034,8.507,-7.1179,1.389,5.7941,-1.7491,5.9905,475.9991,-18.0068,-2.1209,-6.5542,206.4628,0.3374,7.5432,0.1325,358.838,352.8122,-2.0225,0.2711,6.0653,2.0203,69.5297
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,13.4,0.049,8.4884,69.4569,0,0.1078,0.1651,0.0303,0.1364,-0.0572,0.777,3.5087,32.2538,0.2746,34.8003,0.0506,0.691,8.1104,-6.1131,1.9973,5.2625,-1.9102,5.2735,501.387,-15.2777,-2.6616,-6.2127,207.3767,0.5571,7.1728,0.1394,370.4333,357.7231,-1.6762,0.1959,5.4584,2.1061,60.9503
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,16.4,0.1166,1.6627,74.4765,0,0.1619,0.1796,0.0293,0.1707,-0.0177,1.2156,3.2898,31.8639,0.2094,36.7574,0.0186,1.3452,8.0818,-6.4879,1.5938,5.5625,-2.6987,4.465,496.6656,-18.3072,-2.0682,-6.0044,213.7541,0.3605,8.2612,0.121,384.0528,392.2558,-1.4319,0.1241,5.6866,2.8228,70.2404
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-co_1_iodide_1_smi1_1_s_1,10.1,-0.1633,10.36,68.78,0,0.0055,0.125,0.018,0.0655,-0.1195,0.7635,3.616,32.3615,0.2821,34.6532,0.0012,0.0192,7.5196,-6.8176,0.702,6.9661,0.3465,3.3422,465.73,-8.895,-2.34,-8.213,204.3132,0.7513,6.6196,0.151,316.8306,311.049,-3.6563,1.0098,7.9759,0.6632,60.5601
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_fluoride_1_smi1_1_s_1,17.4,0.1349,1.8289,70.4759,0,0.0264,0.1598,0.0259,0.0929,-0.1334,1.1424,3.5012,31.9724,0.3475,35.7916,0.0233,1.9181,6.4475,-6.3137,0.1337,5.5838,-0.7155,4.2689,534.1966,-21.9202,-2.824,-7.1617,227.5971,0.8076,6.2993,0.1587,395.7123,392.49,-2.4341,0.4703,6.0541,1.1858,53.1426
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5.5,-0.2062,0.6628,80.2719,0,0.0722,0.1415,0.0299,0.1069,-0.0693,0.4017,3.8108,32.6222,0.2439,41.2739,0.0259,0.8678,8.4449,-7.6197,0.8252,5.718,-1.3368,7.6468,580.678,-29.3637,-2.5753,-6.9315,278.3269,0.5766,7.0547,0.1418,464.27,493.0214,-2.1906,0.3402,6.0582,1.6769,52.9909
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,17.1,0.1299,4.3747,73.8371,0,0.0197,0.1592,0.0262,0.0895,-0.1395,1.1812,3.2919,31.7805,0.3816,37.903,0.0096,0.3162,7.0223,-6.3893,0.6329,5.5696,-0.286,4.8882,644.8573,-19.5897,-1.9964,-7.023,332.0422,0.8769,5.8556,0.1708,502.4465,526.3335,-2.6418,0.596,6.1656,0.882,54.6654
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,6.9,0.0606,5.5599,73.49,0,0.199,0.1275,0.0446,0.1635,0.0715,0.422,3.249,31.826,0.334,33.3682,0.0855,1.6059,7.288,-6.3933,0.8947,6.0822,-1.9406,2.4314,396.2895,-10.81,-1.455,-6.9321,165.996,0.6116,8.0228,0.1247,281.6387,294.1056,-2.0708,0.2672,6.3494,2.2079,57.0049
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,8.3,0.1137,3.75,69.5,0,0.021,0.169,0.03,0.095,-0.148,0.0898,3.609,32.472,0.5288,32.9366,0.0101,0.9248,6.0971,-6.0029,0.0942,5.8938,0.322,8.1618,471.692,-23.36,-3.59,-7.5555,192.0291,1.2758,5.5718,0.1795,318.4843,301.9764,-3.1079,0.8668,6.7606,0.5448,40.36
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,9.2,-0.2921,8.7534,73.2265,0,0.0304,0.089,0.0264,0.0598,-0.0586,0.2351,3.723,32.3337,0.3219,39.2599,0.0198,0.3243,7.277,-7.5131,-0.2361,6.565,0.8321,2.3626,664.8561,-8.8418,-1.5963,-8.2169,364.2745,0.9608,5.733,0.1744,501.0797,531.4463,-3.6985,1.193,7.7581,0.361,51.3179
