Reaction,Aryl SMILES,Catalyst Name,Base Name,Solvent Name,Yield
12442,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,LiHMDS,DMSO,9.7
12443,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,LiHMDS,"1,4-Dioxane",5.2
12444,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,LiHMDS,DMA,5.3
12445,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,LiHMDS,t-AmOH,8.4
12446,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,P2Et,DMSO,5.4
12447,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,P2Et,"1,4-Dioxane",6.8
12448,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,P2Et,DMA,3.1
12449,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,P2Et,t-AmOH,16.1
12450,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,NaBHT,DMSO,8.7
12451,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,NaBHT,"1,4-Dioxane",1.7
12452,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,NaBHT,DMA,5.2
12453,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,NaBHT,t-AmOH,3.4
12454,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,BTMG,DMSO,2.7
12455,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,BTMG,"1,4-Dioxane",7.4
12456,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,BTMG,DMA,3.9
12457,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,BTMG,t-AmOH,10.7
12458,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,P2Et,DMSO,5.3
12459,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,P2Et,"1,4-Dioxane",6.6
12460,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,P2Et,DMA,3.6
12461,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,P2Et,t-AmOH,13.2
12462,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,NaBHT,DMSO,4
12463,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,NaBHT,"1,4-Dioxane",2.6
12464,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,NaBHT,DMA,4.1
12465,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,NaBHT,t-AmOH,7
12466,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,BTMG,DMSO,2.5
12467,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,BTMG,"1,4-Dioxane",3.3
12468,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,BTMG,DMA,2.8
12469,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,BTMG,t-AmOH,8.5
12470,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,P2Et,DMSO,1.4
12471,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,P2Et,"1,4-Dioxane",3.3
12472,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,P2Et,DMA,2.6
12473,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,P2Et,t-AmOH,2.3
12474,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,NaBHT,DMSO,0.7
12475,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,NaBHT,"1,4-Dioxane",0.6
12476,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,NaBHT,DMA,5.4
12477,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,NaBHT,t-AmOH,0.8
12478,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,BTMG,DMSO,1.3
12479,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,BTMG,"1,4-Dioxane",1.3
12480,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,BTMG,DMA,1.2
12481,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,BTMG,t-AmOH,1.6
12482,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,P2Et,DMSO,8.8
12483,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,P2Et,"1,4-Dioxane",4.8
12484,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,P2Et,DMA,6.6
12485,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,P2Et,t-AmOH,8.4
12486,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,NaBHT,DMSO,5.3
12487,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,NaBHT,"1,4-Dioxane",1
12488,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,NaBHT,DMA,3.4
12489,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,NaBHT,t-AmOH,1.6
12490,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,BTMG,DMSO,5.8
12491,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,BTMG,"1,4-Dioxane",4.5
12492,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,BTMG,DMA,3.6
12493,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,BTMG,t-AmOH,9.6
12494,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,P2Et,DMSO,49.5
12495,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,P2Et,"1,4-Dioxane",41.7
12496,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,P2Et,DMA,50.5
12497,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,P2Et,t-AmOH,13.1
12498,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,NaBHT,DMSO,7.5
12499,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,NaBHT,"1,4-Dioxane",2.7
12500,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,NaBHT,DMA,1.2
12501,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,NaBHT,t-AmOH,4.8
12502,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,BTMG,DMSO,9.8
12503,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,BTMG,"1,4-Dioxane",14.4
12504,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,BTMG,DMA,17.6
12505,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,BTMG,t-AmOH,27.9
12506,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,P2Et,DMSO,32.1
12507,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,P2Et,"1,4-Dioxane",37.4
12508,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,P2Et,DMA,31.2
12509,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,P2Et,t-AmOH,55.4
12510,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,NaBHT,DMSO,3.4
12511,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,NaBHT,"1,4-Dioxane",1.3
12512,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,NaBHT,DMA,2.7
12513,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,NaBHT,t-AmOH,3.1
12514,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,BTMG,DMSO,5.7
12515,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,BTMG,"1,4-Dioxane",5.9
12516,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,BTMG,DMA,7.9
12517,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,BTMG,t-AmOH,11.7
12518,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,P2Et,DMSO,11.8
12519,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,P2Et,"1,4-Dioxane",22.1
12520,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,P2Et,DMA,7.6
12521,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,P2Et,t-AmOH,12.8
12522,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,NaBHT,DMSO,6
12523,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,NaBHT,"1,4-Dioxane",1.1
12524,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,NaBHT,DMA,4.4
12525,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,NaBHT,t-AmOH,1.6
12526,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,BTMG,DMSO,8.1
12527,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,BTMG,"1,4-Dioxane",2
12528,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,BTMG,DMA,2.1
12529,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,BTMG,t-AmOH,7.3
12530,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,P2Et,DMSO,22.7
12531,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,P2Et,"1,4-Dioxane",33.2
12532,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,P2Et,DMA,34.9
12533,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,P2Et,t-AmOH,44.4
12534,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,NaBHT,DMSO,3.6
12535,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,NaBHT,"1,4-Dioxane",3.2
12536,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,NaBHT,DMA,3.8
12537,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,NaBHT,t-AmOH,2.5
12538,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,BTMG,DMSO,7.5
12539,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,BTMG,"1,4-Dioxane",3.8
12540,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,BTMG,DMA,5
12541,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,BTMG,t-AmOH,12.8
12542,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,Cs2CO3,DMSO,2.1
12543,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,Cs2CO3,"1,4-Dioxane",2.1
12544,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,Cs2CO3,DMA,1.7
12545,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,Cs2CO3,t-AmOH,1.9
12546,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,NaOtBu,DMSO,4.3
12547,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,NaOtBu,"1,4-Dioxane",4.5
12548,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,NaOtBu,DMA,3.4
12549,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,NaOtBu,t-AmOH,6
12550,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,LiHMDS,DMSO,0.7
12551,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,LiHMDS,"1,4-Dioxane",2.1
12552,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,LiHMDS,DMA,0
12553,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,adbrettphos-pd-g3,LiHMDS,t-AmOH,1.3
12554,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,Cs2CO3,DMSO,2.7
12555,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,Cs2CO3,"1,4-Dioxane",0
12556,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,Cs2CO3,DMA,4.1
12557,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,Cs2CO3,t-AmOH,0
12558,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,NaOtBu,DMSO,6
12559,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,NaOtBu,"1,4-Dioxane",7.1
12560,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,NaOtBu,DMA,5.9
12561,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,NaOtBu,t-AmOH,13.7
12562,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,LiHMDS,DMSO,2.7
12563,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,LiHMDS,"1,4-Dioxane",1.2
12564,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,LiHMDS,DMA,2.2
12565,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,brettphos-pd-g4,LiHMDS,t-AmOH,3.4
12566,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,Cs2CO3,DMSO,1.5
12567,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,Cs2CO3,"1,4-Dioxane",3.9
12568,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,Cs2CO3,DMA,2.3
12569,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,Cs2CO3,t-AmOH,4.9
12570,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,NaOtBu,DMSO,1.8
12571,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,NaOtBu,"1,4-Dioxane",0
12572,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,NaOtBu,DMA,4.2
12573,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,NaOtBu,t-AmOH,6.3
12574,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,LiHMDS,DMSO,1.1
12575,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,LiHMDS,"1,4-Dioxane",1.2
12576,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,LiHMDS,DMA,1.3
12577,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,gphos-pd-g4,LiHMDS,t-AmOH,1.1
12578,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,Cs2CO3,DMSO,1.3
12579,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,Cs2CO3,"1,4-Dioxane",0
12580,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,Cs2CO3,DMA,1.3
12581,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,Cs2CO3,t-AmOH,0
12582,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,NaOtBu,DMSO,3.8
12583,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,NaOtBu,"1,4-Dioxane",0
12584,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,NaOtBu,DMA,4.8
12585,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,NaOtBu,t-AmOH,0
12586,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,LiHMDS,DMSO,1.2
12587,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,LiHMDS,"1,4-Dioxane",3.3
12588,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,LiHMDS,DMA,1.3
12589,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,jackiephos-pd-g3,LiHMDS,t-AmOH,3.3
12590,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,Cs2CO3,DMSO,4.9
12591,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,Cs2CO3,"1,4-Dioxane",0
12592,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,Cs2CO3,DMA,6.1
12593,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,Cs2CO3,t-AmOH,10
12594,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,NaOtBu,DMSO,4.9
12595,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,NaOtBu,"1,4-Dioxane",19.8
12596,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,NaOtBu,DMA,6.8
12597,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,NaOtBu,t-AmOH,14
12598,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,LiHMDS,DMSO,3.2
12599,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,LiHMDS,"1,4-Dioxane",0.9
12600,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,LiHMDS,DMA,7.3
12601,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,p(tbu)3-pd-g4,LiHMDS,t-AmOH,13.7
12602,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,Cs2CO3,DMSO,2
12603,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,Cs2CO3,"1,4-Dioxane",0
12604,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,Cs2CO3,DMA,0
12605,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,Cs2CO3,t-AmOH,17.5
12606,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,NaOtBu,DMSO,4.4
12607,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,NaOtBu,"1,4-Dioxane",3.9
12608,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,NaOtBu,DMA,2.8
12609,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,NaOtBu,t-AmOH,12.2
12610,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,LiHMDS,DMSO,1.3
12611,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,LiHMDS,"1,4-Dioxane",7.3
12612,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,LiHMDS,DMA,3.4
12613,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,ruphos-pd-g4,LiHMDS,t-AmOH,2.9
12614,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,Cs2CO3,DMSO,1.4
12615,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,Cs2CO3,"1,4-Dioxane",7.3
12616,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,Cs2CO3,DMA,2
12617,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,Cs2CO3,t-AmOH,8.7
12618,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,NaOtBu,DMSO,3.1
12619,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,NaOtBu,"1,4-Dioxane",2
12620,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,NaOtBu,DMA,2
12621,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,NaOtBu,t-AmOH,2.4
12622,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,LiHMDS,DMSO,1.3
12623,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,LiHMDS,"1,4-Dioxane",1.7
12624,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,LiHMDS,DMA,0.7
12625,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xantphos-pd-g4,LiHMDS,t-AmOH,1.1
12626,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,Cs2CO3,DMSO,3.6
12627,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,Cs2CO3,"1,4-Dioxane",16.2
12628,CCOC(=O)N1CCC(=C2c3ccc(Br)cc3CCc3cccnc32)CC1,xphos-pd-g4,Cs2CO3,DMA,4.6
